Frame,Time,Rigid BodybugRotationX,Rigid BodybugRotationY,Rigid BodybugRotationZ,Rigid BodybugRotationW,Rigid BodybugPositionX,Rigid BodybugPositionY,Rigid BodybugPositionZ,Rigid BodybugError Per Marker,Rigid Body Markerbug_1PositionX,Rigid Body Markerbug_1PositionY,Rigid Body Markerbug_1PositionZ,Rigid Body Markerbug_1Marker Quality,Rigid Body Markerbug_2PositionX,Rigid Body Markerbug_2PositionY,Rigid Body Markerbug_2PositionZ,Rigid Body Markerbug_2Marker Quality,Rigid Body Markerbug_3PositionX,Rigid Body Markerbug_3PositionY,Rigid Body Markerbug_3PositionZ,Rigid Body Markerbug_3Marker Quality,Markerbug:Marker1PositionX,Markerbug:Marker1PositionY,Markerbug:Marker1PositionZ,Markerbug:Marker2PositionX,Markerbug:Marker2PositionY,Markerbug:Marker2PositionZ,Markerbug:Marker3PositionX,Markerbug:Marker3PositionY,Markerbug:Marker3PositionZ,MarkerUnlabeled:100PositionX,MarkerUnlabeled:100PositionY,MarkerUnlabeled:100PositionZ,MarkerUnlabeled:102PositionX,MarkerUnlabeled:102PositionY,MarkerUnlabeled:102PositionZ
512,4.266667,0.01151,-0.584689,0.012183,-0.811084,0.080393,0.424443,0.144131,0.000113,0.083085,0.447611,0.163578,0.98561,0.070283,0.445755,0.125515,0.983754,0.08781,0.379965,0.143299,0.973428,0.083085,0.44767,0.1636,0.070284,0.445758,0.125515,0.087766,0.379826,0.143263,,,,,,
513,4.275,0.009442,-0.59531,0.015778,-0.803286,0.080568,0.424168,0.144418,0.000113,0.083969,0.447324,0.163768,0.971804,0.070159,0.445555,0.126055,0.983073,0.087575,0.379626,0.143432,0.960726,,,,,,,,,,0.08398,0.447339,0.163789,0.070156,0.445553,0.126039
514,4.283333,0.010629,-0.610663,0.018245,-0.791609,0.080168,0.424831,0.144724,0.000113,0.084386,0.448062,0.163821,0.971804,0.069126,0.446168,0.126676,0.983073,0.086993,0.380261,0.143675,0.960726,,,,,,,,,,0.084398,0.448074,0.163847,0.06912,0.446165,0.126654
515,4.291667,0.011881,-0.597024,0.007908,-0.802096,0.079868,0.425229,0.144219,0.000241,0.082997,0.448329,0.163681,0.977608,0.069048,0.446551,0.126019,0.930282,0.087558,0.380807,0.142956,0.911649,0.083002,0.448388,0.16372,0.069077,0.446429,0.126042,0.087494,0.381148,0.142626,,,,,,
516,4.3,0.01227,-0.600187,0.006917,-0.799736,0.080158,0.424403,0.143697,0.000187,0.083397,0.447499,0.163147,0.977608,0.069154,0.445715,0.125595,0.930282,0.087925,0.379997,0.142348,0.911649,0.083404,0.447563,0.163194,0.069176,0.445609,0.125605,0.087871,0.380255,0.142081,,,,,,
517,4.308333,0.011796,-0.616705,0.017208,-0.786918,0.079862,0.423971,0.144562,0.000213,0.084308,0.447224,0.163581,0.964848,0.068485,0.445269,0.126676,0.950817,0.086793,0.379421,0.143427,0.924319,0.084311,0.447239,0.163582,0.06846,0.445371,0.126647,0.086752,0.379158,0.14349,,,,,,
518,4.316667,0.011989,-0.622114,0.006936,-0.782804,0.079629,0.42437,0.144612,0.000159,0.083966,0.447455,0.16386,0.964848,0.067663,0.445699,0.127154,0.950817,0.087258,0.379955,0.142823,0.924319,0.083976,0.447516,0.16391,0.067681,0.445604,0.127155,0.087206,0.380171,0.142594,,,,,,
519,4.325,0.014654,-0.611872,0.003532,-0.790813,0.079242,0.424472,0.143961,0.000127,0.082872,0.44759,0.163314,0.991565,0.067541,0.445697,0.126199,0.956165,0.087314,0.380127,0.142371,0.95683,0.082873,0.447688,0.163369,0.067566,0.445591,0.126216,0.087263,0.380277,0.142146,,,,,,
520,4.333333,0.015956,-0.619868,0.001331,-0.784543,0.079304,0.424269,0.143848,0.000142,0.083217,0.447396,0.163136,0.991565,0.067141,0.445446,0.12634,0.956165,0.087554,0.379965,0.142069,0.95683,0.083224,0.447459,0.163182,0.067161,0.445356,0.126345,0.087505,0.38016,0.141855,,,,,,
521,4.341667,0.015949,-0.638527,0.005567,-0.769414,0.079163,0.424823,0.144391,0.000183,0.08416,0.448026,0.163334,0.97721,0.066327,0.445993,0.127362,0.946559,0.087001,0.38045,0.142478,0.939221,0.084176,0.448063,0.163382,0.066338,0.445911,0.12735,0.086951,0.380693,0.142259,,,,,,
522,4.35,0.0171,-0.622638,0.001997,-0.782321,0.078241,0.425315,0.144541,0.000075,0.082283,0.448495,0.163738,0.97721,0.065948,0.446442,0.127062,0.946559,0.086491,0.381009,0.142821,0.939221,0.082281,0.448535,0.163744,0.065938,0.446491,0.127057,0.086495,0.380946,0.142788,,,,,,
523,4.358333,0.017503,-0.622788,-0.003713,-0.782186,0.078543,0.424744,0.143798,0.000127,0.082379,0.447837,0.163143,0.985273,0.066041,0.445867,0.126464,0.964117,0.08721,0.38053,0.141787,0.95571,0.082385,0.447861,0.163169,0.066053,0.445812,0.126464,0.087175,0.380706,0.141634,,,,,,
524,4.366667,0.01365,-0.635273,0.000846,-0.772167,0.07892,0.424063,0.144483,0.000101,0.083653,0.447104,0.163689,0.985273,0.066132,0.445339,0.12755,0.964117,0.086974,0.379745,0.14221,0.95571,0.083655,0.447165,0.163715,0.06612,0.445376,0.127538,0.086976,0.379664,0.142175,,,,,,
525,4.375,0.013611,-0.647872,0.00277,-0.761623,0.078917,0.424265,0.144933,0.000095,0.084356,0.44734,0.163911,0.975673,0.065652,0.445541,0.128371,0.981258,0.086744,0.379914,0.142517,0.967157,0.084371,0.447385,0.163965,0.06563,0.445565,0.128329,0.086744,0.379871,0.142479,,,,,,
526,4.383333,0.012207,-0.635164,-0.000985,-0.77228,0.078903,0.424522,0.144382,0.000114,0.083609,0.44748,0.163694,0.993902,0.066099,0.445862,0.127543,0.960172,0.087002,0.380223,0.141909,0.960498,0.083614,0.447547,0.163734,0.066119,0.445778,0.127553,0.086954,0.380387,0.141717,,,,,,
527,4.391667,0.011685,-0.636443,0.00166,-0.771233,0.079273,0.424141,0.144142,0.000099,0.084151,0.447127,0.16338,0.993902,0.066516,0.4455,0.12729,0.960172,0.087152,0.379798,0.141758,0.960498,0.084155,0.447185,0.163408,0.066502,0.445537,0.127273,0.087153,0.379725,0.141721,,,,,,
528,4.4,0.010852,-0.656692,0.004863,-0.754065,0.079398,0.424581,0.144699,0.000099,0.085437,0.44759,0.163575,0.970919,0.065904,0.445973,0.128475,0.979116,0.086854,0.38018,0.142047,0.975777,0.085456,0.447642,0.163633,0.065885,0.445988,0.128438,0.086849,0.380129,0.142,,,,,,
529,4.408333,0.010414,-0.643409,0.000346,-0.765452,0.07871,0.425224,0.144926,0.000061,0.083932,0.448143,0.164153,0.970919,0.065645,0.446638,0.128383,0.979116,0.086553,0.380892,0.142243,0.975777,0.083944,0.448177,0.164193,0.065632,0.446653,0.128356,0.086553,0.380871,0.142202,,,,,,
530,4.416667,0.01063,-0.641218,-0.002996,-0.767279,0.078878,0.42488,0.14409,0.000147,0.083866,0.447749,0.163437,0.978963,0.065789,0.446289,0.127559,0.959127,0.086977,0.380602,0.141274,0.951861,0.083879,0.447764,0.163474,0.065794,0.446235,0.127541,0.086942,0.380798,0.14112,,,,,,
531,4.425,0.008551,-0.652769,-0.00027,-0.757509,0.079208,0.424062,0.14451,0.000119,0.084939,0.446905,0.163682,0.978963,0.065777,0.445555,0.128367,0.959127,0.086908,0.379727,0.141481,0.951861,0.084949,0.446986,0.163736,0.065765,0.445569,0.128346,0.0869,0.379642,0.14143,,,,,,
532,4.433333,0.01161,-0.670942,0.002044,-0.741416,0.079001,0.424322,0.144827,0.000162,0.085646,0.447316,0.163516,0.948209,0.064795,0.445686,0.129184,0.96989,0.086562,0.379964,0.14178,0.960665,0.085674,0.447424,0.163626,0.064773,0.445674,0.12913,0.086539,0.379873,0.141709,,,,,,
533,4.441667,0.012156,-0.658768,0.000311,-0.752248,0.078445,0.424444,0.144461,0.000098,0.084394,0.447429,0.163395,0.948209,0.064677,0.445784,0.128399,0.96989,0.086263,0.380119,0.141588,0.960665,0.084396,0.447494,0.163425,0.064669,0.445809,0.128392,0.086259,0.380038,0.141545,,,,,,
534,4.45,0.014646,-0.660099,-0.000506,-0.751036,0.078616,0.424161,0.14368,0.00012,0.084531,0.447223,0.162531,0.967713,0.064695,0.445396,0.127611,0.97808,0.086622,0.379864,0.140899,0.964404,0.084539,0.447299,0.162579,0.064681,0.445418,0.12759,0.086617,0.379776,0.140855,,,,,,
535,4.458333,0.0141,-0.678313,0.003236,-0.734631,0.078727,0.424483,0.144175,0.000094,0.085713,0.447587,0.162604,0.967713,0.064181,0.445743,0.128705,0.97808,0.086289,0.380119,0.141218,0.964404,0.085734,0.447642,0.162663,0.064161,0.44575,0.128669,0.086285,0.380075,0.141175,,,,,,
536,4.466667,0.014583,-0.672465,0.00044,-0.739986,0.078224,0.42521,0.144379,0.000041,0.084802,0.448288,0.162988,0.986829,0.063817,0.446448,0.128748,0.992242,0.086052,0.380894,0.141401,0.990357,0.08481,0.448322,0.163015,0.063808,0.446456,0.128733,0.086054,0.380883,0.141366,,,,,,
537,4.475,0.014946,-0.666949,0.000339,-0.744954,0.078221,0.42501,0.143745,0.000044,0.084504,0.448098,0.162444,0.986829,0.064031,0.446232,0.127897,0.992242,0.086129,0.380699,0.140896,0.990357,0.084512,0.448129,0.162468,0.064022,0.446244,0.127883,0.086126,0.380681,0.140859,,,,,,
538,4.483333,0.012901,-0.676592,0.00224,-0.736242,0.078844,0.424144,0.143639,0.000133,0.085744,0.447189,0.162172,0.962939,0.064372,0.445454,0.128167,0.972468,0.086415,0.379789,0.140577,0.964941,0.085766,0.447258,0.16224,0.064348,0.445472,0.128126,0.086411,0.379705,0.140538,,,,,,
539,4.491667,0.011868,-0.692592,0.00805,-0.721187,0.079146,0.424107,0.144064,0.00005,0.087088,0.447197,0.162119,0.962939,0.06423,0.445469,0.129094,0.972468,0.086119,0.379656,0.14098,0.964941,0.087108,0.447215,0.162159,0.064208,0.445481,0.129059,0.086126,0.379652,0.140957,,,,,,
540,4.5,0.009055,-0.682442,0.008877,-0.73083,0.079158,0.424324,0.144004,0.00006,0.086698,0.447323,0.162345,0.984383,0.064767,0.4458,0.128686,0.986199,0.086008,0.379849,0.140981,0.991762,0.086703,0.447369,0.162372,0.06476,0.445812,0.128676,0.086007,0.379812,0.140946,,,,,,
541,4.508333,0.009926,-0.681274,0.00979,-0.731896,0.079555,0.424112,0.143106,0.000109,0.08704,0.447156,0.161412,0.969928,0.065216,0.445551,0.127688,0.981157,0.08641,0.379629,0.140217,0.967527,0.08705,0.447233,0.161457,0.065205,0.445564,0.127672,0.086404,0.379548,0.140178,,,,,,
542,4.516667,0.008734,-0.697906,0.014221,-0.715995,0.079851,0.424273,0.143505,0.00009,0.088367,0.447325,0.161346,0.969928,0.065006,0.445774,0.128666,0.981157,0.086181,0.379719,0.140504,0.967527,0.088378,0.447387,0.161375,0.064994,0.445795,0.128652,0.086179,0.379655,0.140473,,,,,,
543,4.525,0.009619,-0.700332,0.01158,-0.713658,0.079427,0.424992,0.143785,0.000051,0.087952,0.448042,0.161624,0.989171,0.064375,0.446456,0.1291,0.988128,0.085955,0.380477,0.140631,0.984231,0.087955,0.448067,0.161635,0.064362,0.446489,0.129088,0.085967,0.380447,0.140621,,,,,,
544,4.533333,0.01096,-0.691359,0.012373,-0.722323,0.079311,0.425016,0.143176,0.000024,0.087364,0.44813,0.161151,0.989171,0.064607,0.446418,0.128055,0.988128,0.085964,0.380499,0.140323,0.984231,0.087364,0.448159,0.161163,0.064602,0.446429,0.128049,0.085969,0.380497,0.140299,,,,,,
545,4.541667,0.01073,-0.699464,0.013073,-0.714468,0.079698,0.424136,0.14279,0.000089,0.088192,0.447247,0.160564,0.978033,0.064692,0.445554,0.12799,0.980856,0.086208,0.379607,0.139816,0.97428,0.088205,0.447294,0.160593,0.064674,0.445584,0.127968,0.086216,0.379548,0.1398,,,,,,
546,4.55,0.011267,-0.713995,0.01677,-0.69986,0.079672,0.424065,0.143127,0.000038,0.089009,0.447232,0.160398,0.978033,0.06418,0.445477,0.128828,0.980856,0.085828,0.379485,0.140153,0.97428,0.089025,0.447265,0.160428,0.064163,0.445471,0.128805,0.085829,0.379488,0.140124,,,,,,
547,4.558333,0.010616,-0.708795,0.013676,-0.705202,0.07928,0.424227,0.143382,0.00009,0.088272,0.447336,0.160912,0.966527,0.063922,0.445658,0.128968,0.983078,0.085645,0.379686,0.140267,0.98275,0.088302,0.447413,0.160986,0.063898,0.445633,0.128922,0.085631,0.379661,0.140219,,,,,,
548,4.566667,0.015535,-0.705674,0.010376,-0.70829,0.078892,0.424213,0.142397,0.000105,0.087461,0.447466,0.159949,0.966527,0.063408,0.445429,0.127802,0.983078,0.085808,0.379744,0.13944,0.98275,0.087475,0.447548,0.159994,0.063398,0.445427,0.127784,0.085798,0.379666,0.139405,,,,,,
549,4.575,0.015389,-0.717991,0.010725,-0.6958,0.079003,0.42414,0.142684,0.000058,0.088213,0.447388,0.159915,0.980683,0.063045,0.445371,0.128632,0.990934,0.085751,0.37966,0.139507,0.984578,0.088223,0.447444,0.159945,0.063028,0.445362,0.128621,0.085747,0.379629,0.139474,,,,,,
550,4.583333,0.017571,-0.729092,0.009628,-0.684123,0.07854,0.424924,0.143074,0.000039,0.088207,0.448238,0.159963,0.980683,0.06205,0.446068,0.129512,0.990934,0.085365,0.380467,0.139748,0.984578,0.088209,0.448261,0.159973,0.062039,0.446092,0.1295,0.085376,0.380449,0.139739,,,,,,
551,4.591667,0.018657,-0.717346,0.007733,-0.696424,0.078114,0.425148,0.142804,0.000049,0.087089,0.448481,0.160043,0.985513,0.06199,0.446234,0.128719,0.990311,0.085263,0.380729,0.139648,0.987746,0.087098,0.448516,0.160069,0.061979,0.446239,0.128704,0.085265,0.380707,0.139627,,,,,,
552,4.6,0.018829,-0.723848,0.006733,-0.689669,0.078384,0.424354,0.142278,0.000057,0.087651,0.447681,0.159371,0.985513,0.061971,0.445433,0.128522,0.990311,0.085529,0.379948,0.138942,0.987746,0.087656,0.447726,0.159392,0.061966,0.445441,0.128511,0.085533,0.379909,0.138926,,,,,,
553,4.608333,0.015361,-0.735739,0.010209,-0.677014,0.078767,0.424072,0.142834,0.000048,0.088862,0.447308,0.159579,0.987956,0.06211,0.445316,0.129636,0.989477,0.08533,0.379593,0.139286,0.98638,0.08887,0.447335,0.159595,0.062099,0.445335,0.129622,0.085336,0.379566,0.13927,,,,,,
554,4.616667,0.012845,-0.736627,0.009292,-0.676113,0.078861,0.424257,0.143296,0.000144,0.089055,0.447388,0.160126,0.987956,0.062224,0.445605,0.130242,0.989477,0.085303,0.379779,0.139521,0.98638,0.089102,0.447479,0.160237,0.062181,0.445582,0.130158,0.08528,0.379728,0.139469,,,,,,
555,4.625,0.012783,-0.726561,0.008453,-0.686931,0.078836,0.424323,0.142558,0.000074,0.088494,0.447444,0.159713,0.950511,0.062559,0.445665,0.129047,0.969181,0.085454,0.379859,0.138913,0.972168,0.088502,0.447538,0.159754,0.062557,0.445618,0.129053,0.085426,0.379815,0.138853,,,,,,
556,4.633333,0.012161,-0.737172,0.007314,-0.675556,0.079095,0.424125,0.14267,0.000101,0.089279,0.447208,0.159572,0.972465,0.062403,0.445495,0.129724,0.980968,0.085604,0.379672,0.138714,0.970771,0.089295,0.44727,0.159613,0.06239,0.445508,0.129701,0.085599,0.379598,0.138688,,,,,,
557,4.641667,0.012718,-0.753797,0.009017,-0.656922,0.079028,0.424786,0.143162,0.00009,0.090089,0.447903,0.159454,0.972465,0.061754,0.446149,0.13099,0.980968,0.085239,0.380305,0.139043,0.970771,0.090114,0.447925,0.159491,0.061741,0.446194,0.130945,0.085252,0.380254,0.139041,,,,,,
558,4.65,0.011748,-0.736902,0.005078,-0.675879,0.078458,0.425263,0.143201,0.000035,0.088572,0.448305,0.1602,0.989368,0.061724,0.446643,0.130324,0.993889,0.085078,0.380842,0.139079,0.990777,0.088579,0.448334,0.160217,0.061715,0.446644,0.130317,0.08508,0.380825,0.139059,,,,,,
559,4.658333,0.01321,-0.739649,0.001973,-0.672861,0.07848,0.424564,0.142592,0.000049,0.08859,0.447626,0.159567,0.989368,0.061507,0.445872,0.129909,0.993889,0.085343,0.380196,0.138301,0.990777,0.088602,0.447657,0.159592,0.061496,0.445878,0.129892,0.085348,0.38017,0.138287,,,,,,
560,4.666667,0.011461,-0.752694,0.004413,-0.658256,0.078748,0.424097,0.143014,0.000052,0.089658,0.447119,0.159541,0.984186,0.061426,0.445492,0.130967,0.992051,0.085161,0.37968,0.138534,0.984753,0.089667,0.447164,0.159566,0.061422,0.445489,0.130961,0.085158,0.379643,0.13851,,,,,,
561,4.675,0.0138,-0.762716,0.002207,-0.646582,0.078422,0.424388,0.143447,0.000185,0.089696,0.447477,0.159633,0.984186,0.060607,0.445677,0.131944,0.992051,0.084964,0.380011,0.138764,0.984753,0.089745,0.447559,0.159755,0.060543,0.445677,0.131854,0.084944,0.379917,0.138728,,,,,,
562,4.683333,0.0156,-0.751127,-0.001073,-0.659973,0.077845,0.424423,0.142872,0.000067,0.088369,0.447543,0.159513,0.978632,0.060289,0.445616,0.130808,0.993308,0.084877,0.380109,0.138296,0.978043,0.088374,0.447615,0.159544,0.060296,0.445596,0.130811,0.084866,0.380048,0.138265,,,,,,
563,4.691667,0.018347,-0.758466,-0.002755,-0.651448,0.077681,0.424138,0.14259,0.000076,0.088435,0.447346,0.158959,0.978632,0.059728,0.445206,0.130897,0.993308,0.084881,0.379862,0.137915,0.978043,0.088451,0.447349,0.15898,0.059714,0.445262,0.130862,0.084913,0.379811,0.137943,,,,,,
564,4.7,0.017904,-0.774061,0.000682,-0.632858,0.077967,0.424666,0.142924,0.000067,0.089628,0.447898,0.158625,0.982776,0.059585,0.445775,0.131997,0.983944,0.084689,0.380325,0.138152,0.982861,0.089647,0.447925,0.158655,0.059563,0.445794,0.131976,0.084697,0.380288,0.138145,,,,,,
565,4.708333,0.016362,-0.760378,-0.004359,-0.64926,0.077361,0.425304,0.143327,0.000043,0.088234,0.448421,0.159746,0.982776,0.05936,0.446447,0.131843,0.983944,0.084489,0.381045,0.138391,0.982861,0.088244,0.448455,0.15977,0.059351,0.446446,0.131833,0.084492,0.381022,0.138373,,,,,,
566,4.716667,0.017969,-0.763133,-0.003428,-0.645982,0.077115,0.424816,0.142752,0.000043,0.0881,0.448005,0.158994,0.986791,0.058992,0.445896,0.131345,0.99219,0.084253,0.380547,0.137916,0.98881,,,,,,,,,,0.088108,0.448003,0.159003,0.059,0.445919,0.131322
567,4.725,0.013841,-0.771409,-0.003382,-0.63618,0.077946,0.424111,0.142867,0.000103,0.089497,0.447147,0.158932,0.986791,0.059676,0.445365,0.132031,0.99219,0.084663,0.379821,0.137639,0.98881,0.089507,0.447203,0.158961,0.059665,0.445396,0.132023,0.084666,0.379732,0.137628,,,,,,
568,4.733333,0.012817,-0.782316,0.001953,-0.622747,0.07824,0.42424,0.143217,0.000054,0.090533,0.44729,0.158701,0.987585,0.059788,0.445573,0.132856,0.988925,0.084399,0.379856,0.138093,0.983065,0.090541,0.447266,0.158712,0.059779,0.445571,0.132847,0.084397,0.379922,0.138064,,,,,,
569,4.741667,0.011232,-0.772975,0.004197,-0.634323,0.07806,0.42444,0.143093,0.000054,0.090002,0.44745,0.158909,0.987585,0.060032,0.445851,0.132161,0.988925,0.084146,0.38002,0.138209,0.983065,,,,,,,,,,0.090017,0.447451,0.158928,0.060022,0.445863,0.132139
570,4.75,0.010841,-0.774757,0.00501,-0.632147,0.078392,0.424132,0.142384,0.000054,0.090461,0.447134,0.158115,0.987585,0.060339,0.445564,0.131537,0.988925,0.084375,0.379697,0.137502,0.983065,,,,,,,,,,0.090484,0.447139,0.158143,0.060321,0.445574,0.131507
571,4.758333,0.009669,-0.789212,0.007969,-0.613993,0.078863,0.424491,0.142642,0.000038,0.091785,0.447469,0.157716,0.991629,0.060456,0.445999,0.132567,0.986473,0.084349,0.380005,0.137642,0.993757,0.091808,0.447485,0.157744,0.060439,0.445984,0.132548,0.084333,0.380038,0.137611,,,,,,
572,4.766667,0.008512,-0.781108,0.005914,-0.62431,0.07853,0.425153,0.143011,0.000047,0.091028,0.448071,0.158527,0.991629,0.06037,0.446691,0.132559,0.986473,0.084193,0.380696,0.137947,0.993757,0.091047,0.448097,0.158555,0.060368,0.446648,0.132549,0.08417,0.380739,0.137902,,,,,,
573,4.775,0.010037,-0.779497,0.008226,-0.626272,0.078275,0.424866,0.142471,0.000047,0.090704,0.447864,0.157925,0.993579,0.060179,0.446355,0.131808,0.983525,0.083943,0.38038,0.137681,0.987651,,,,,,,,,,0.090712,0.447867,0.157934,0.060183,0.446369,0.131793
574,4.783333,0.009039,-0.789367,0.008661,-0.613794,0.078781,0.424074,0.142132,0.000026,0.091753,0.447033,0.157192,0.993579,0.060409,0.445613,0.132059,0.983525,0.084182,0.379577,0.137144,0.987651,0.091773,0.447042,0.157215,0.060393,0.445607,0.132041,0.084175,0.379599,0.137126,,,,,,
575,4.791667,0.011521,-0.803658,0.011184,-0.594874,0.078875,0.424266,0.14242,0.000167,0.092537,0.447333,0.156685,0.938187,0.060037,0.445732,0.133076,0.969731,0.084051,0.379735,0.137499,0.966832,0.092602,0.447439,0.15683,0.059979,0.445654,0.133004,0.083966,0.379642,0.137456,,,,,,
576,4.8,0.011937,-0.793382,0.012187,-0.608486,0.078292,0.424413,0.142416,0.000167,0.091459,0.447509,0.157092,0.938187,0.059784,0.445859,0.132392,0.969731,0.083632,0.379872,0.137765,0.966832,,,,,,,,,,0.09148,0.447514,0.157116,0.059764,0.445857,0.132374
577,4.808333,0.016149,-0.795099,0.010355,-0.606176,0.077998,0.424116,0.141464,0.000167,0.091047,0.44736,0.15601,0.938187,0.059243,0.445375,0.131501,0.969731,0.083703,0.379613,0.136879,0.966832,,,,,,,,,,0.091067,0.44737,0.156033,0.059224,0.445371,0.131485
578,4.816667,0.016253,-0.809285,0.013111,-0.587045,0.078215,0.424281,0.141754,0.000035,0.092032,0.447539,0.15555,0.938187,0.059091,0.44557,0.13259,0.969731,0.083522,0.379734,0.137123,0.966832,0.092057,0.44756,0.155579,0.059071,0.445559,0.132572,0.083509,0.379731,0.137112,,,,,,
579,4.825,0.015956,-0.808204,0.010187,-0.588599,0.077929,0.424965,0.142171,0.000015,0.091624,0.448195,0.156137,0.995938,0.058775,0.446243,0.133045,0.995341,0.083388,0.380458,0.137333,0.997805,0.091634,0.448202,0.156148,0.058766,0.446239,0.133038,0.083382,0.380467,0.137323,,,,,,
580,4.833333,0.017431,-0.802643,0.012687,-0.59607,0.077579,0.424883,0.141691,0.000015,0.091017,0.448188,0.155778,0.995938,0.058604,0.446112,0.132088,0.995341,0.083115,0.380348,0.137206,0.997805,,,,,,,,,,0.091022,0.448192,0.155784,0.058596,0.446116,0.132084
581,4.841667,0.016762,-0.810458,0.012794,-0.585417,0.077978,0.42414,0.141247,0.000015,0.091825,0.447416,0.154984,0.995938,0.058794,0.445407,0.132157,0.995341,0.083316,0.379598,0.136599,0.997805,,,,,,,,,,0.091839,0.447418,0.154999,0.058777,0.445411,0.132146
582,4.85,0.014873,-0.821698,0.015189,-0.569527,0.078487,0.424065,0.141528,0.000019,0.093009,0.447272,0.15467,0.995938,0.059105,0.445443,0.133146,0.995341,0.083346,0.37948,0.136767,0.997805,0.093025,0.447268,0.154684,0.059086,0.445449,0.133133,0.08335,0.379487,0.136768,,,,,,
583,4.858333,0.010661,-0.814213,0.016973,-0.58022,0.078565,0.424212,0.141985,0.000019,0.092931,0.447272,0.155553,0.99395,0.05959,0.445769,0.133141,0.993676,0.083173,0.379597,0.137262,0.998286,,,,,,,,,,0.09293,0.447267,0.155551,0.059585,0.445777,0.13314
584,4.866667,0.011553,-0.813789,0.010547,-0.580949,0.078515,0.424204,0.140992,0.000097,0.092654,0.447262,0.154798,0.99395,0.059361,0.445672,0.132321,0.993676,0.083529,0.379678,0.135855,0.998286,0.092673,0.44734,0.154835,0.059361,0.445647,0.132318,0.083488,0.379574,0.135865,,,,,,
585,4.875,0.010687,-0.824243,0.016066,-0.565908,0.078837,0.424159,0.14148,0.000097,0.09366,0.447204,0.154572,0.971081,0.059557,0.44572,0.133337,0.987111,0.083294,0.379552,0.136532,0.968793,,,,,,,,,,0.093677,0.447208,0.154588,0.059538,0.445721,0.133324
586,4.883333,0.011784,-0.829979,0.014866,-0.557472,0.078602,0.424856,0.141918,0.000035,0.093626,0.447933,0.154721,0.988097,0.0591,0.44637,0.134188,0.994175,0.08308,0.380266,0.136846,0.991376,0.093638,0.447902,0.154724,0.059076,0.446391,0.134175,0.083103,0.380294,0.136851,,,,,,
587,4.891667,0.012196,-0.821639,0.009449,-0.569799,0.078319,0.425047,0.141471,0.000044,0.092786,0.448119,0.154909,0.988097,0.058895,0.446487,0.133348,0.994175,0.083276,0.380536,0.136157,0.991376,0.092802,0.448139,0.154928,0.058881,0.446486,0.13334,0.083268,0.380501,0.136165,,,,,,
588,4.9,0.013399,-0.827817,0.009852,-0.560751,0.078269,0.424219,0.141023,0.000079,0.092999,0.447337,0.154091,0.98007,0.058645,0.445619,0.133282,0.984733,0.083162,0.379703,0.135695,0.976034,0.093017,0.447373,0.154115,0.058631,0.445618,0.133274,0.08315,0.379622,0.135722,,,,,,
589,4.908333,0.013857,-0.839465,0.013997,-0.543057,0.078375,0.42411,0.141445,0.000052,0.093745,0.447256,0.153701,0.98007,0.058536,0.445543,0.134375,0.984733,0.082843,0.379532,0.136259,0.976034,0.093764,0.447249,0.153714,0.058507,0.445565,0.134362,0.08286,0.379492,0.136291,,,,,,
590,4.916667,0.013096,-0.837061,0.008941,-0.54688,0.078112,0.424283,0.14182,0.000036,0.093271,0.447379,0.154428,0.99519,0.058242,0.445694,0.134773,0.990257,0.082824,0.379775,0.136258,0.98738,0.09327,0.447375,0.154428,0.058232,0.445714,0.134773,0.082836,0.379729,0.136288,,,,,,
591,4.925,0.017301,-0.835328,0.005929,-0.549448,0.077417,0.424361,0.141181,0.000079,0.092258,0.447607,0.153891,0.99519,0.057368,0.445568,0.134024,0.990257,0.082626,0.379907,0.135628,0.98738,0.092265,0.447654,0.153909,0.057368,0.445564,0.134025,0.082608,0.37981,0.135658,,,,,,
